Id,Category
2997,1
2998,0
2999,0
3000,0
3001,1
3002,0
3003,0
3004,0
3005,0
3006,0
3007,1
3008,1
3009,0
3010,1
3011,0
3012,1
3013,0
3014,1
3015,1
3016,1
3017,0
3018,1
3019,0
3020,0
3021,0
3022,1
3023,1
3024,0
3025,0
3026,0
3027,1
3028,0
3029,0
3030,0
3031,1
3032,1
3033,0
3034,0
3035,1
3036,0
3037,1
3038,0
3039,1
3040,1
3041,1
3042,0
3043,0
3044,1
3045,0
3046,0
3047,0
3048,1
3049,1
3050,1
3051,1
3052,0
3053,1
3054,1
3055,1
3056,1
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,1
3064,1
3065,0
3066,0
3067,0
3068,1
3069,1
3070,0
3071,0
3072,0
3073,0
3074,1
3075,0
3076,1
3077,0
3078,1
3079,0
3080,0
3081,1
3082,0
3083,0
3084,0
3085,1
3086,1
3087,0
3088,0
3089,0
3090,0
3091,0
3092,1
3093,1
3094,1
3095,0
3096,0
3097,0
3098,1
3099,0
3100,1
3101,1
3102,0
3103,0
3104,0
3105,0
3106,1
3107,0
3108,0
3109,0
3110,0
3111,1
3112,0
3113,0
3114,1
3115,1
3116,0
3117,0
3118,1
3119,0
3120,0
3121,1
3122,0
3123,0
3124,0
3125,1
3126,1
3127,0
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,0
3136,0
3137,1
3138,0
3139,1
3140,1
3141,0
3142,1
3143,0
3144,0
3145,0
3146,0
3147,1
3148,1
3149,0
3150,0
3151,0
3152,1
3153,1
3154,1
3155,0
3156,1
3157,1
3158,0
3159,0
3160,0
3161,1
3162,0
3163,0
3164,1
3165,0
3166,0
3167,1
3168,0
3169,1
3170,1
3171,0
3172,1
3173,0
3174,0
3175,1
3176,1
3177,0
3178,1
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,1
3187,0
3188,0
3189,0
3190,1
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,1
3199,0
3200,0
3201,0
3202,0
3203,1
3204,0
3205,0
3206,0
3207,1
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,1
3218,0
3219,1
3220,0
3221,1
3222,1
3223,0
3224,0
3225,0
3226,1
3227,1
3228,1
3229,0
3230,1
3231,1
3232,1
3233,0
3234,0
3235,1
3236,0
3237,1
3238,0
3239,1
3240,1
3241,0
3242,0
3243,1
3244,1
3245,1
3246,0
3247,1
3248,0
3249,0
3250,1
3251,0
3252,1
3253,0
3254,0
3255,0
3256,0
3257,0
3258,1
3259,0
3260,0
3261,0
3262,1
3263,0
3264,0
3265,1
3266,0
3267,0
3268,0
3269,1
3270,0
3271,0
3272,0
3273,0
3274,0
3275,1
3276,0
3277,1
3278,1
3279,1
3280,1
3281,0
3282,1
3283,1
3284,0
3285,1
3286,1
3287,0
3288,1
3289,0
3290,0
3291,0
3292,0
3293,1
3294,1
3295,1
3296,1
3297,0
3298,1
3299,1
3300,0
3301,1
3302,0
3303,0
3304,1
3305,0
3306,0
3307,0
3308,0
3309,1
3310,0
3311,1
3312,0
3313,0
3314,0
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,1
3322,1
3323,1
3324,0
3325,1
3326,0
3327,1
3328,0
3329,1
3330,1
3331,1
3332,1
3333,1
3334,0
3335,1
3336,0
3337,0
3338,0
3339,1
3340,0
3341,0
3342,0
3343,0
3344,1
3345,0
3346,0
3347,1
3348,0
3349,1
3350,0
3351,1
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,1
3362,1
3363,0
3364,1
3365,1
3366,0
3367,1
3368,1
3369,0
3370,0
3371,1
3372,1
3373,0
3374,1
3375,1
3376,0
3377,1
3378,1
3379,0
3380,1
3381,1
3382,0
3383,1
3384,0
3385,1
3386,0
3387,1
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,0
3399,1
3400,0
3401,1
3402,1
3403,1
3404,0
3405,1
3406,0
3407,1
3408,0
3409,0
3410,0
3411,0
3412,0
3413,1
3414,0
3415,1
3416,0
3417,0
3418,1
3419,1
3420,0
3421,0
3422,0
3423,0
3424,0
3425,0
3426,0
3427,1
3428,0
3429,1
3430,1
3431,1
3432,0
3433,0
3434,1
3435,1
3436,0
3437,1
3438,0
3439,1
3440,0
3441,1
3442,1
3443,0
3444,1
3445,1
3446,1
3447,1
3448,1
3449,0
3450,1
3451,1
3452,0
3453,0
3454,1
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,1
3463,1
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,0
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,0
3481,0
3482,0
3483,0
3484,0
3485,1
3486,0
3487,0
3488,0
3489,1
3490,1
3491,0
3492,1
3493,1
3494,1
3495,0
3496,0
3497,0
3498,1
3499,1
3500,0
3501,0
3502,0
3503,0
3504,1
3505,1
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,1
3514,0
3515,0
3516,0
3517,0
3518,0
3519,1
3520,0
3521,0
3522,0
3523,0
3524,0
3525,0
3526,1
3527,0
3528,1
3529,1
3530,0
3531,0
3532,1
3533,0
3534,1
3535,0
3536,1
3537,0
3538,1
3539,0
3540,1
3541,1
3542,0
3543,1
3544,0
3545,0
3546,0
3547,0
3548,0
3549,1
3550,0
3551,0
3552,0
3553,0
3554,0
3555,1
3556,1
3557,0
3558,0
3559,1
3560,1
3561,1
3562,1
3563,0
3564,1
3565,0
3566,0
3567,0
3568,1
3569,0
3570,1
3571,0
3572,1
3573,1
3574,0
3575,0
3576,0
3577,1
3578,1
3579,0
3580,1
3581,0
3582,0
3583,1
3584,1
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,1
3593,1
3594,1
3595,0
3596,0
3597,1
3598,1
3599,0
3600,1
3601,0
3602,0
3603,0
3604,1
3605,0
3606,0
3607,0
3608,0
3609,1
3610,1
3611,0
3612,1
3613,0
3614,1
3615,0
3616,0
3617,1
3618,0
3619,0
3620,1
3621,0
3622,0
3623,1
3624,1
3625,0
3626,0
3627,1
3628,0
3629,1
3630,0
3631,0
3632,0
3633,1
3634,1
3635,0
3636,0
3637,0
3638,0
3639,0
3640,1
3641,0
3642,1
3643,0
3644,1
3645,1
3646,0
3647,1
3648,1
3649,1
3650,0
3651,0
3652,0
3653,1
3654,0
3655,1
3656,1
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,1
3665,0
3666,0
3667,0
3668,0
3669,0
3670,0
3671,1
3672,0
3673,0
3674,0
3675,1
3676,1
3677,1
3678,0
3679,1
3680,1
3681,1
3682,1
3683,1
3684,0
3685,0
3686,0
3687,0
3688,0
3689,1
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,1
3698,0
3699,1
3700,1
3701,0
3702,1
3703,1
3704,1
3705,1
3706,1
3707,0
3708,0
3709,1
3710,0
3711,1
3712,1
3713,0
3714,1
3715,1
3716,1
3717,1
3718,0
3719,0
3720,1
3721,1
3722,1
3723,0
3724,1
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,1
3733,0
3734,0
3735,1
3736,1
3737,0
3738,0
3739,0
3740,1
3741,0
3742,0
3743,0
3744,0
3745,1
3746,0
3747,0
3748,1
3749,0
3750,0
3751,0
3752,0
3753,0
3754,0
3755,1
3756,0
3757,1
3758,0
3759,0
3760,0
3761,1
3762,0
3763,1
3764,1
3765,0
3766,0
3767,0
3768,0
3769,0
3770,0
3771,1
3772,0
3773,1
3774,0
3775,0
3776,1
3777,0
3778,1
3779,0
3780,0
3781,1
3782,1
3783,1
3784,0
3785,0
3786,1
3787,0
3788,0
3789,0
3790,1
3791,0
3792,0
3793,0
3794,0
3795,1
3796,1
3797,0
3798,0
3799,0
3800,0
3801,1
3802,1
3803,1
3804,0
3805,1
3806,1
3807,1
3808,0
3809,0
3810,1
3811,1
3812,1
3813,0
3814,0
3815,0
3816,1
3817,0
3818,0
3819,0
3820,1
3821,0
3822,0
3823,1
3824,0
3825,0
3826,1
3827,0
3828,0
3829,0
3830,1
3831,0
3832,1
3833,0
3834,1
3835,0
3836,0
3837,0
3838,0
3839,0
3840,1
3841,1
3842,0
3843,0
3844,0
3845,0
3846,0
3847,0
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,1
3855,0
3856,1
3857,1
3858,0
3859,1
3860,1
3861,0
3862,0
3863,0
3864,0
3865,0
3866,1
3867,1
3868,0
3869,0
3870,0
3871,1
3872,1
3873,0
3874,0
3875,0
3876,0
3877,1
3878,1
3879,0
3880,0
3881,1
3882,0
3883,0
3884,1
3885,0
3886,1
3887,0
3888,1
3889,0
3890,0
3891,1
3892,1
3893,1
3894,0
3895,1
3896,1
3897,0
3898,1
3899,0
3900,1
3901,0
3902,1
3903,0
3904,0
3905,1
3906,1
3907,0
3908,0
3909,0
3910,1
3911,1
3912,0
3913,0
3914,1
3915,0
3916,0
3917,0
3918,0
3919,1
3920,0
3921,0
3922,0
3923,1
3924,1
3925,1
3926,0
3927,0
3928,0
3929,0
3930,1
3931,0
3932,0
3933,1
3934,1
3935,1
3936,0
3937,1
3938,0
3939,0
3940,1
3941,0
3942,0
3943,0
3944,0
3945,1
3946,0
3947,1
3948,1
3949,1
3950,0
3951,0
3952,1
3953,0
3954,0
3955,0
3956,1
3957,1
3958,0
3959,0
3960,1
3961,0
3962,0
3963,0
3964,1
3965,1
3966,0
3967,0
3968,0
3969,1
3970,0
3971,0
3972,0
3973,0
3974,1
3975,1
3976,0
3977,1
3978,1
3979,1
3980,0
3981,1
3982,1
3983,0
3984,0
3985,0
3986,0
3987,1
3988,0
3989,1
3990,0
3991,0
3992,0
3993,0
3994,1
3995,1
3996,1
3997,1
3998,0
3999,0
4000,0
4001,0
4002,0
4003,1
4004,0
4005,0
4006,1
4007,0
4008,1
4009,0
4010,1
4011,0
4012,1
4013,0
4014,0
4015,0
4016,0
4017,1
4018,1
4019,0
4020,1
4021,1
4022,1
4023,1
4024,0
4025,0
4026,1
4027,1
4028,0
4029,1
4030,1
4031,0
4032,1
4033,1
4034,0
4035,0
4036,1
4037,1
4038,0
4039,1
4040,0
4041,0
4042,1
4043,1
4044,0
4045,1
4046,1
4047,0
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,0
4055,1
4056,0
4057,0
4058,0
4059,1
4060,1
4061,1
4062,1
4063,0
4064,0
4065,0
4066,0
4067,0
4068,0
4069,1
4070,0
4071,0
4072,1
4073,0
4074,0
4075,0
4076,1
4077,0
4078,0
4079,0
4080,1
4081,0
4082,0
4083,0
4084,1
4085,0
4086,1
4087,1
4088,1
4089,1
4090,0
4091,1
4092,0
4093,1
4094,0
4095,0
4096,1
4097,0
4098,0
4099,1
4100,1
4101,1
4102,1
4103,0
4104,0
4105,1
4106,0
4107,0
4108,0
4109,0
4110,1
4111,0
4112,1
4113,0
4114,1
4115,0
4116,0
4117,0
4118,1
4119,1
4120,0
4121,1
4122,1
4123,0
4124,0
4125,1
4126,0
4127,1
4128,1
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,1
4136,0
4137,1
4138,0
4139,0
4140,0
4141,1
4142,1
4143,1
4144,0
4145,0
4146,1
4147,0
4148,0
4149,0
4150,1
4151,1
4152,1
4153,0
4154,1
4155,0
4156,0
4157,1
4158,1
4159,1
4160,1
4161,0
4162,0
4163,0
4164,1
4165,0
4166,1
4167,1
4168,0
4169,0
4170,0
4171,1
4172,1
4173,0
4174,1
4175,0
4176,1
4177,1
4178,0
4179,1
4180,0
4181,1
4182,0
4183,1
4184,0
4185,1
4186,0
4187,1
4188,0
4189,1
4190,0
4191,0
4192,0
4193,1
4194,0
4195,1
4196,0
4197,0
4198,0
4199,0
4200,1
4201,0
4202,0
4203,0
4204,0
4205,0
4206,1
4207,1
4208,0
4209,1
4210,1
4211,1
4212,1
4213,0
4214,0
4215,1
4216,1
4217,0
4218,1
4219,0
4220,0
4221,0
4222,0
4223,0
4224,1
4225,0
4226,0
4227,0
4228,1
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,1
4238,1
4239,0
4240,1
4241,1
4242,0
4243,1
4244,1
4245,1
4246,0
4247,1
4248,0
4249,1
4250,1
4251,1
4252,0
4253,1
4254,0
4255,0
4256,0
4257,0
4258,1
4259,0
4260,1
4261,1
4262,1
4263,0
4264,1
4265,0
4266,0
4267,1
4268,0
4269,0
4270,0
4271,0
4272,1
4273,0
4274,1
4275,0
4276,0
4277,0
4278,1
4279,0
4280,0
4281,1
4282,0
4283,0
4284,1
4285,1
4286,0
4287,0
4288,1
4289,0
4290,1
4291,1
4292,0
4293,0
4294,1
4295,0
4296,1
4297,0
4298,0
4299,0
4300,1
4301,0
4302,1
4303,1
4304,1
4305,0
4306,1
4307,0
4308,1
4309,1
4310,1
4311,1
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,1
4323,1
4324,0
4325,0
4326,1
4327,1
4328,0
4329,1
4330,1
4331,0
4332,1
4333,0
4334,0
4335,0
4336,1
4337,0
4338,0
4339,0
4340,1
4341,0
4342,1
4343,1
4344,0
4345,1
4346,0
4347,0
4348,0
4349,0
4350,0
4351,1
4352,0
4353,1
4354,0
4355,0
4356,1
4357,1
4358,0
4359,1
4360,1
4361,1
4362,0
4363,0
4364,0
4365,1
4366,1
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,1
4376,0
4377,0
4378,0
4379,1
4380,0
4381,0
4382,1
4383,0
4384,1
4385,0
4386,0
4387,0
4388,0
4389,0
4390,1
4391,1
4392,1
4393,0
4394,0
4395,1
4396,1
4397,1
4398,1
4399,1
4400,0
4401,0
4402,1
4403,0
4404,1
4405,0
4406,1
4407,0
4408,0
4409,0
4410,0
4411,1
4412,1
4413,0
4414,0
4415,1
4416,1
4417,1
4418,1
4419,1
4420,0
4421,1
4422,0
4423,0
4424,1
4425,1
4426,0
4427,0
4428,0
4429,0
4430,0
4431,0
4432,0
4433,0
4434,0
4435,1
4436,1
4437,0
4438,1
4439,0
4440,0
4441,1
4442,1
4443,0
4444,0
4445,1
4446,0
4447,0
4448,0
4449,1
4450,0
4451,0
4452,1
4453,0
4454,1
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,1
4462,0
4463,1
4464,0
4465,0
4466,0
4467,0
4468,1
4469,1
4470,0
4471,1
4472,0
4473,1
4474,0
4475,1
4476,1
4477,0
4478,0
4479,1
4480,0
4481,0
4482,0
4483,0
4484,0
4485,1
4486,1
4487,0
4488,0
4489,1
4490,1
4491,1
4492,1
4493,0
4494,0
4495,1
4496,1
4497,0
4498,0
4499,0
4500,0
4501,1
4502,1
4503,0
4504,1
4505,1
4506,1
4507,1
4508,0
4509,0
4510,1
4511,0
4512,0
4513,1
4514,1
4515,0
4516,0
4517,0
4518,0
4519,0
4520,1
4521,1
4522,0
4523,0
4524,0
4525,0
4526,1
4527,1
4528,0
4529,0
4530,0
4531,1
4532,0
4533,0
4534,0
4535,0
4536,0
4537,1
4538,1
4539,0
4540,1
4541,0
4542,0
4543,1
4544,0
4545,1
4546,1
4547,0
4548,0
4549,1
4550,0
4551,0
4552,1
4553,0
4554,0
4555,0
4556,0
4557,1
4558,1
4559,0
4560,0
4561,1
4562,1
4563,1
4564,1
4565,0
4566,1
4567,0
4568,1
4569,0
4570,0
4571,0
4572,0
4573,0
4574,1
4575,1
4576,0
4577,0
4578,1
4579,1
4580,0
4581,1
4582,1
4583,1
4584,1
4585,0
4586,0
4587,0
4588,0
4589,0
4590,0
4591,1
4592,0
4593,0
4594,0
4595,0
4596,1
4597,0
4598,1
4599,0
4600,1
4601,1
4602,0
4603,1
4604,0
4605,1
4606,1
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,1
4614,1
4615,0
4616,1
4617,0
4618,0
4619,0
4620,1
4621,1
4622,0
4623,0
4624,1
4625,1
4626,0
4627,1
4628,1
4629,0
4630,1
4631,0
4632,0
4633,0
4634,0
4635,0
4636,1
4637,0
4638,1
4639,1
4640,0
4641,1
4642,1
4643,0
4644,0
4645,0
4646,1
4647,0
4648,1
4649,0
4650,0
4651,0
4652,1
4653,1
4654,0
4655,1
4656,1
4657,1
4658,1
4659,0
4660,0
4661,1
4662,1
4663,1
4664,1
4665,0
4666,1
4667,1
4668,0
4669,0
4670,1
4671,1
4672,0
4673,0
4674,1
4675,0
4676,0
4677,1
4678,0
4679,0
4680,0
4681,0
4682,1
4683,0
4684,0
4685,1
4686,0
4687,0
4688,0
4689,1
4690,0
4691,0
4692,0
4693,1
4694,1
4695,1
4696,0
4697,1
4698,0
4699,1
4700,0
4701,0
4702,1
4703,1
4704,0
4705,1
4706,1
4707,1
4708,0
4709,1
4710,1
4711,1
4712,1
4713,0
4714,1
4715,1
4716,0
4717,1
4718,0
4719,1
4720,0
4721,0
4722,1
4723,0
4724,0
4725,1
4726,1
4727,1
4728,0
4729,1
4730,0
4731,0
4732,0
4733,1
4734,0
4735,0
4736,0
4737,1
4738,0
4739,1
4740,1
4741,0
4742,0
4743,0
4744,1
4745,1
4746,1
4747,1
4748,0
4749,1
4750,1
4751,0
4752,0
4753,1
4754,1
4755,0
4756,0
4757,1
4758,0
4759,0
4760,1
4761,1
4762,1
4763,0
4764,1
4765,1
4766,0
4767,0
4768,1
4769,0
4770,0
4771,0
4772,1
4773,0
4774,1
4775,1
4776,1
4777,1
4778,0
4779,0
4780,1
4781,0
4782,0
4783,1
4784,0
4785,0
4786,1
4787,0
4788,1
4789,1
4790,0
4791,0
4792,0
4793,1
4794,0
4795,1
4796,0
4797,0
4798,1
4799,0
4800,0
4801,0
4802,1
4803,0
4804,1
4805,1
4806,0
4807,1
4808,0
4809,1
4810,0
4811,0
4812,0
4813,0
4814,1
4815,0
4816,0
4817,0
4818,0
4819,0
4820,0
4821,0
4822,1
4823,0
4824,0
4825,0
4826,1
4827,1
4828,0
4829,0
4830,0
4831,0
4832,0
4833,0
4834,0
4835,0
4836,1
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,1
4844,1
4845,0
4846,1
4847,0
4848,0
4849,1
4850,0
4851,0
4852,0
4853,1
4854,0
4855,0
4856,1
4857,0
4858,0
4859,1
4860,0
4861,1
4862,1
4863,1
4864,0
4865,0
4866,0
4867,1
4868,0
4869,1
4870,0
4871,0
4872,0
4873,1
4874,1
4875,0
4876,1
4877,1
4878,0
4879,0
4880,1
4881,1
4882,0
4883,0
4884,1
4885,1
4886,0
4887,1
4888,0
4889,0
4890,1
4891,1
4892,1
4893,0
4894,1
4895,1
4896,0
4897,1
4898,1
4899,1
4900,1
4901,1
4902,0
4903,1
4904,1
4905,0
4906,0
4907,1
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,1
4915,0
4916,1
4917,1
4918,1
4919,0
4920,1
4921,1
4922,0
4923,0
4924,1
4925,0
4926,0
4927,0
4928,1
4929,0
4930,1
4931,0
4932,0
4933,0
4934,1
4935,0
4936,0
4937,1
4938,1
4939,0
4940,1
4941,1
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0
4952,1
4953,0
4954,0
4955,0
4956,1
4957,0
4958,0
4959,0
4960,1
4961,1
4962,0
4963,0
4964,0
4965,1
4966,1
4967,0
4968,0
4969,1
4970,0
4971,1
4972,1
4973,0
4974,0
4975,0
4976,0
4977,0
4978,1
4979,0
4980,1
4981,1
4982,0
4983,0
4984,1
4985,0
4986,0
4987,0
4988,0
4989,1
4990,0
4991,0
4992,0
4993,0
4994,1
4995,0
4996,0
4997,0
4998,1
4999,0
5000,1
5001,0
5002,0
5003,1
5004,0
5005,0
5006,0
5007,0
5008,1
5009,0
5010,1
5011,0
5012,1
5013,0
5014,1
5015,0
5016,0
5017,1
5018,0
5019,0
5020,0
5021,0
5022,0
5023,1
5024,1
5025,0
5026,1
5027,0
5028,1
5029,0
5030,0
5031,1
5032,0
5033,1
5034,0
5035,0
5036,1
5037,1
5038,0
5039,0
5040,0
5041,0
5042,1
5043,0
5044,0
5045,1
5046,0
5047,0
5048,0
5049,1
5050,1
5051,1
5052,0
5053,0
5054,0
5055,0
5056,0
5057,0
5058,1
5059,0
5060,0
5061,0
5062,0
5063,1
5064,1
5065,0
5066,1
5067,0
5068,0
5069,0
5070,0
5071,1
5072,0
5073,1
5074,1
5075,1
5076,1
5077,0
5078,1
5079,0
5080,1
5081,1
5082,1
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,1
5090,0
5091,0
5092,1
5093,0
5094,1
5095,1
5096,1
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,1
5105,0
5106,0
5107,1
5108,1
5109,0
5110,0
5111,0
5112,1
5113,1
5114,1
5115,0
5116,0
5117,0
5118,1
5119,0
5120,0
5121,0
5122,0
5123,1
5124,1
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,1
5133,1
5134,0
5135,0
5136,1
5137,1
5138,1
5139,1
5140,0
5141,0
5142,1
5143,0
5144,0
5145,0
5146,1
5147,0
5148,1
5149,1
5150,1
5151,0
5152,1
5153,0
5154,1
5155,0
5156,0
5157,1
5158,0
5159,1
5160,0
5161,0
5162,1
5163,1
5164,0
5165,0
5166,0
5167,1
5168,1
5169,0
5170,1
5171,0
5172,0
5173,1
5174,0
5175,0
5176,0
5177,1
5178,1
5179,1
5180,0
5181,0
5182,1
5183,1
5184,0
5185,1
5186,1
5187,0
5188,0
5189,0
5190,0
5191,0
5192,1
5193,1
5194,0
5195,1
5196,1
5197,0
5198,0
5199,0
5200,1
5201,1
5202,0
5203,1
5204,1
5205,1
5206,1
5207,1
5208,0
5209,1
5210,1
5211,0
5212,1
5213,0
5214,0
5215,1
5216,1
5217,1
5218,0
5219,0
5220,1
5221,0
5222,1
5223,1
5224,0
5225,1
5226,0
5227,1
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,1
5238,1
5239,0
5240,0
5241,0
5242,1
5243,0
5244,1
5245,1
5246,0
5247,0
5248,0
5249,0
5250,0
5251,1
5252,0
5253,0
5254,1
5255,1
5256,1
5257,1
5258,0
5259,1
5260,0
5261,0
5262,0
5263,1
5264,0
5265,0
5266,1
5267,0
5268,0
5269,0
5270,1
5271,1
5272,1
5273,0
5274,1
5275,1
5276,1
5277,1
5278,1
5279,0
5280,1
5281,0
5282,0
5283,0
5284,0
5285,1
5286,0
5287,0
5288,0
5289,0
5290,1
5291,1
5292,0
5293,0
5294,1
5295,1
5296,1
5297,0
5298,0
5299,0
5300,0
5301,1
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,1
5309,0
5310,1
5311,1
5312,0
5313,1
5314,1
5315,0
5316,0
5317,0
5318,1
5319,1
5320,0
5321,1
5322,1
5323,1
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,1
5332,0
5333,0
5334,0
5335,0
5336,0
5337,1
5338,0
5339,0
5340,1
5341,1
5342,1
5343,1
5344,0
5345,0
5346,0
5347,0
5348,1
5349,0
5350,1
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,1
5358,1
5359,1
5360,0
5361,1
5362,1
5363,0
5364,1
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,1
5377,0
5378,1
5379,1
5380,1
5381,1
5382,0
5383,0
5384,0
5385,1
5386,1
5387,0
5388,0
5389,0
5390,0
5391,1
5392,1
5393,1
5394,0
5395,0
5396,0
5397,0
5398,0
5399,1
5400,0
5401,0
5402,1
5403,0
5404,0
5405,1
5406,1
5407,0
5408,1
5409,0
5410,1
5411,0
5412,0
5413,0
5414,0
5415,0
5416,1
5417,0
5418,1
5419,1
5420,1
5421,0
5422,0
5423,0
5424,0
5425,0
5426,1
5427,0
5428,0
5429,0
5430,1
5431,0
5432,0
5433,0
5434,1
5435,0
5436,0
5437,0
5438,1
5439,0
5440,0
5441,0
5442,0
5443,1
5444,0
5445,1
5446,1
5447,0
5448,1
5449,1
5450,0
5451,0
5452,0
5453,0
5454,1
5455,0
5456,1
5457,0
5458,0
5459,0
5460,1
5461,0
5462,1
5463,0
5464,0
5465,0
5466,1
5467,0
5468,0
5469,0
5470,1
5471,0
5472,0
5473,0
5474,0
5475,1
5476,1
5477,0
5478,1
5479,0
5480,0
5481,0
5482,1
5483,1
5484,1
5485,0
5486,0
5487,1
5488,1
5489,0
5490,0
5491,0
5492,0
5493,0
5494,1
5495,0
5496,1
5497,0
5498,0
5499,0
5500,0
5501,0
5502,1
5503,1
5504,1
5505,1
5506,1
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,1
5514,0
5515,1
5516,0
5517,1
5518,0
5519,1
5520,1
5521,1
5522,0
5523,0
5524,1
5525,1
5526,0
5527,0
5528,0
5529,0
5530,0
5531,1
5532,1
5533,0
5534,0
5535,1
5536,1
5537,0
5538,1
5539,1
5540,1
5541,0
5542,1
5543,0
5544,1
5545,1
5546,1
5547,0
5548,1
5549,0
5550,1
5551,1
5552,0
5553,0
5554,1
5555,1
5556,1
5557,0
5558,0
5559,0
5560,1
5561,0
5562,0
5563,1
5564,0
5565,0
5566,1
5567,0
5568,0
5569,0
5570,1
5571,1
5572,1
5573,1
5574,1
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,1
5584,0
5585,0
5586,0
5587,0
5588,1
5589,0
5590,0
5591,0
5592,1
5593,0
5594,1
5595,0
5596,0
5597,0
5598,1
5599,0
5600,0
5601,0
5602,0
5603,0
5604,1
5605,1
5606,1
5607,1
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,0
5615,1
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,1
5630,0
5631,1
5632,1
5633,0
5634,1
5635,1
5636,0
5637,0
5638,1
5639,0
5640,0
5641,0
5642,0
5643,0
5644,1
5645,0
5646,0
5647,0
5648,0
5649,0
5650,1
5651,1
5652,0
5653,1
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,1
5661,1
5662,1
5663,1
5664,1
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0
5672,1
5673,1
5674,0
5675,0
5676,1
5677,0
5678,1
5679,0
5680,0
5681,0
5682,0
5683,0
5684,1
5685,0
5686,1
5687,0
5688,0
5689,0
5690,0
5691,1
5692,1
5693,1
5694,0
5695,1
5696,0
5697,0
5698,1
5699,0
5700,1
5701,1
5702,1
5703,0
5704,1
5705,0
5706,0
5707,0
5708,0
5709,0
5710,1
5711,0
5712,0
5713,0
5714,0
5715,1
5716,0
5717,0
5718,1
5719,0
5720,1
5721,0
5722,0
5723,0
5724,0
5725,0
5726,0
5727,0
5728,1
5729,0
5730,0
5731,0
5732,1
5733,1
5734,0
5735,0
5736,0
5737,1
5738,0
5739,1
5740,0
5741,1
5742,1
5743,0
5744,0
5745,1
5746,1
5747,1
5748,1
5749,0
5750,1
5751,1
5752,1
5753,0
5754,1
5755,1
5756,1
5757,0
5758,0
5759,0
5760,1
5761,1
5762,0
5763,0
5764,0
5765,0
5766,0
5767,1
5768,1
5769,0
5770,0
5771,0
5772,0
5773,0
5774,1
5775,0
5776,1
5777,1
5778,1
5779,0
5780,0
5781,0
5782,1
5783,0
5784,1
5785,0
5786,1
5787,0
5788,1
5789,0
5790,0
5791,0
5792,1
5793,0
5794,0
